epoch,step,global_step,split,pair_id,neg_source,pos_sequence_id,neg_sequence_id,pos_target,neg_target,target_gap,policy_full_margin,ref_full_margin,policy_critical_margin,ref_critical_margin,policy_full_correct,ref_full_correct,policy_critical_correct,ref_critical_correct
1,9,8,train,1529__vs__487,on_the_fly,1529,487,-0.402414807628206,-1.549192126038364,1.1467773184101582,-0.015589714050292969,0.0068738460540771484,0.4317941665649414,0.50203537940979,0.0,1.0,1.0,1.0
1,9,8,train,487__vs__3931,on_the_fly,487,3931,-1.549192126038364,-3.962301550675688,2.413109424637324,0.005149126052856445,0.01357424259185791,0.5059542655944824,0.48838186264038086,1.0,1.0,1.0,1.0
1,9,8,train,random_pos_0__vs__random_real_neg_0,random_real_negative,random_pos_0,random_real_neg_0,1.2629675478778362,0.0,1.2629675478778362,0.045525193214416504,0.010096549987792969,0.2222304344177246,0.13659334182739258,1.0,1.0,1.0,1.0
1,9,8,train,7873__vs__7355,on_the_fly,7873,7355,-0.0694638906893725,-1.447845997791279,1.3783821071019065,0.013020157814025879,0.011478900909423828,0.7962055206298828,0.5701558589935303,1.0,1.0,1.0,1.0
1,9,8,train,3888__vs__2998,on_the_fly,3888,2998,-0.4331032541112666,-1.517914337987586,1.0848110838763194,0.021460652351379395,0.028817057609558105,2.3075506687164307,2.517765998840332,1.0,1.0,1.0,1.0
1,9,8,train,7873__vs__8239,on_the_fly,7873,8239,-0.0694638906893725,-2.5104449741383057,2.4409810834489334,0.01680612564086914,0.012648701667785645,0.8654308319091797,0.8813328742980957,1.0,1.0,1.0,1.0
1,9,8,train,random_pos_1__vs__random_real_neg_1,random_real_negative,random_pos_1,random_real_neg_1,0.7916716179812247,0.0,0.7916716179812247,0.006569027900695801,-0.014358758926391602,-0.5463995933532715,-0.6979420185089111,1.0,0.0,0.0,0.0
1,9,8,train,2216__vs__2998,on_the_fly,2216,2998,0.0910592030461253,-1.517914337987586,1.6089735410337112,0.04565870761871338,0.020844697952270508,1.436372995376587,1.3554162979125977,1.0,1.0,1.0,1.0
1,9,8,train,random_pos_2__vs__random_real_neg_2,random_real_negative,random_pos_2,random_real_neg_2,0.8689234331526129,0.0,0.8689234331526129,0.0629887580871582,0.0366206169128418,3.0838680267333984,2.9952287673950195,1.0,1.0,1.0,1.0
1,9,8,train,1023__vs__3931,on_the_fly,1023,3931,-2.92918236411447,-3.962301550675688,1.0331191865612177,0.04165172576904297,0.005700349807739258,0.7327845096588135,1.0084471702575684,1.0,1.0,1.0,1.0
1,9,8,train,3888__vs__7355,on_the_fly,3888,7355,-0.4331032541112666,-1.447845997791279,1.0147427436800123,0.024462342262268066,0.03265726566314697,2.1170458793640137,2.336045503616333,1.0,1.0,1.0,1.0
1,9,8,train,7355__vs__8239,on_the_fly,7355,8239,-1.447845997791279,-2.5104449741383057,1.0625989763470267,-0.02059614658355713,0.0011698007583618164,0.2893788814544678,0.1354367733001709,0.0,1.0,1.0,1.0
1,9,8,train,7873__vs__2998,on_the_fly,7873,2998,-0.0694638906893725,-1.517914337987586,1.4484504472982134,-0.01684439182281494,0.007638692855834961,0.35987424850463867,0.32260894775390625,0.0,1.0,1.0,1.0
1,9,8,train,1529__vs__2998,on_the_fly,1529,2998,-0.402414807628206,-1.517914337987586,1.11549953035938,0.04996228218078613,0.028879404067993164,1.3160512447357178,1.7496899366378784,1.0,1.0,1.0,1.0
1,9,8,train,7018__vs__1023,on_the_fly,7018,1023,-0.0525060404253399,-2.92918236411447,2.8766763236891304,0.0003211498260498047,-0.008387207984924316,-0.9686861038208008,-1.3018889427185059,1.0,0.0,0.0,0.0
